scope,scope_id,glyph,cost_bytes,line_count,row_ids,english,korean,saving_if_removed_from_scope,english_substitution,scene
codec,655,죠,64,1,codec:655:16,Then it's gotta be the Vz-61.<0A><END>,그렇다면 Vz-61이겠죠.<0A><00>,64,not_generated,
codec,655,중,64,1,codec:655:26,"With that laser sight on, accuracy<0A>should be no problem.<0A><END>",LASER SIGHT가 있으니 명중은 문제없어.<0A><00>,64,not_generated,
codec,655,체,64,2,codec:655:59|codec:655:25,Les Sovi<G6A>tiques l'ont s<G7C>rement d<G6A>velopp<G6A><0A>seuls.<0A><END> || The Soviets probably developed this one<0A>on their own.<0A><END>,아마도 소련이 자체적으로 개발했을 거다.<0A><00> || 아마도 소련이 자체적으로 개발했을 거다.<0A><00>,64,not_generated,
codec,655,탄,64,1,codec:655:49,32 ACP.<0A><END>,32 ACP 탄.<0A><00>,64,not_generated,
codec,655,했,64,2,codec:655:59|codec:655:25,Les Sovi<G6A>tiques l'ont s<G7C>rement d<G6A>velopp<G6A><0A>seuls.<0A><END> || The Soviets probably developed this one<0A>on their own.<0A><END>,아마도 소련이 자체적으로 개발했을 거다.<0A><00> || 아마도 소련이 자체적으로 개발했을 거다.<0A><00>,64,not_generated,
codec,656,각,64,1,codec:656:15,"What they came up with was the AR-15,<0A>the so-called ""black rifle.""<0A><END>",그들이 생각해낸 것은 소위 '검은 소총'이라 불리는 AR-15였습니다.<0A><00>,64,not_generated,
codec,656,검,64,1,codec:656:15,"What they came up with was the AR-15,<0A>the so-called ""black rifle.""<0A><END>",그들이 생각해낸 것은 소위 '검은 소총'이라 불리는 AR-15였습니다.<0A><00>,64,not_generated,
codec,656,과,64,1,codec:656:20,But that thing looks a lot different from<0A>a regular XM16E1.<0A><END>,그건 일반 XM16E1과 많이 달라 보입니다.<0A><00>,64,not_generated,
codec,656,낸,64,1,codec:656:15,"What they came up with was the AR-15,<0A>the so-called ""black rifle.""<0A><END>",그들이 생각해낸 것은 소위 '검은 소총'이라 불리는 AR-15였습니다.<0A><00>,64,not_generated,
codec,656,달,64,1,codec:656:20,But that thing looks a lot different from<0A>a regular XM16E1.<0A><END>,그건 일반 XM16E1과 많이 달라 보입니다.<0A><00>,64,not_generated,
codec,656,된,64,1,codec:656:22,The fact that it's painted in camouflage<0A>colors shows that<0A><END>,CAMO색으로 도색된 것으로 보아<0A><00>,64,not_generated,
codec,656,많,64,1,codec:656:20,But that thing looks a lot different from<0A>a regular XM16E1.<0A><END>,그건 일반 XM16E1과 많이 달라 보입니다.<0A><00>,64,not_generated,
codec,656,반,64,1,codec:656:20,But that thing looks a lot different from<0A>a regular XM16E1.<0A><END>,그건 일반 XM16E1과 많이 달라 보입니다.<0A><00>,64,not_generated,
codec,656,불,64,1,codec:656:15,"What they came up with was the AR-15,<0A>the so-called ""black rifle.""<0A><END>",그들이 생각해낸 것은 소위 '검은 소총'이라 불리는 AR-15였습니다.<0A><00>,64,not_generated,
codec,656,색,64,1,codec:656:22,The fact that it's painted in camouflage<0A>colors shows that<0A><END>,CAMO색으로 도색된 것으로 보아<0A><00>,64,not_generated,
codec,656,생,64,1,codec:656:15,"What they came up with was the AR-15,<0A>the so-called ""black rifle.""<0A><END>",그들이 생각해낸 것은 소위 '검은 소총'이라 불리는 AR-15였습니다.<0A><00>,64,not_generated,
codec,656,써,64,1,codec:656:28,Have fun with that.<0A><END>,잘 써 봐.<0A><00>,64,not_generated,
codec,656,였,64,1,codec:656:15,"What they came up with was the AR-15,<0A>the so-called ""black rifle.""<0A><END>",그들이 생각해낸 것은 소위 '검은 소총'이라 불리는 AR-15였습니다.<0A><00>,64,not_generated,
codec,656,총,64,1,codec:656:15,"What they came up with was the AR-15,<0A>the so-called ""black rifle.""<0A><END>",그들이 생각해낸 것은 소위 '검은 소총'이라 불리는 AR-15였습니다.<0A><00>,64,not_generated,
codec,657,갖,64,1,codec:657:10,"Got yourself an AK-47, huh?<0A><END>",AK-47을 갖고 계시죠?<0A><00>,64,not_generated,
codec,657,년,64,1,codec:657:12,"The first model was completed in 1946,<0A><END>","첫 MODEL은 1946년에 완성됐고,<0A><00>",64,not_generated,
codec,657,완,64,1,codec:657:12,"The first model was completed in 1946,<0A><END>","첫 MODEL은 1946년에 완성됐고,<0A><00>",64,not_generated,
codec,657,죠,64,1,codec:657:10,"Got yourself an AK-47, huh?<0A><END>",AK-47을 갖고 계시죠?<0A><00>,64,not_generated,
codec,657,첫,64,1,codec:657:12,"The first model was completed in 1946,<0A><END>","첫 MODEL은 1946년에 완성됐고,<0A><00>",64,not_generated,
codec,658,갖,64,1,codec:658:10,I see you got yourself an M63.<0A><END>,M63을 갖고 계시군요.<0A><00>,64,not_generated,
codec,658,국,64,1,codec:658:11,The M63 is an American-made system<0A>weapon.<0A><END>,M63은 미국제 SYSTEM WEAPON이야.<0A><00>,64,not_generated,
codec,658,꿔,64,1,codec:658:15,"The term ""system weapon"" refers to<0A>a design where most of the parts are<0A>interchangeable,<0A><END>","System Weapon은<0A>대부분의 부품을 서로<0A>바꿔 쓸 수 있는 설계야,<0A><00>",64,not_generated,
codec,658,쓸,64,1,codec:658:15,"The term ""system weapon"" refers to<0A>a design where most of the parts are<0A>interchangeable,<0A><END>","System Weapon은<0A>대부분의 부품을 서로<0A>바꿔 쓸 수 있는 설계야,<0A><00>",64,not_generated,
codec,658,품,64,1,codec:658:15,"The term ""system weapon"" refers to<0A>a design where most of the parts are<0A>interchangeable,<0A><END>","System Weapon은<0A>대부분의 부품을 서로<0A>바꿔 쓸 수 있는 설계야,<0A><00>",64,not_generated,
codec,659,갖,64,1,codec:659:10,"Ah, you've got an SVD.<0A><END>","아, SVD를 갖고 계시군요.<0A><00>",64,not_generated,
codec,659,격,64,2,codec:659:13|codec:659:35,"For a long time, the standard Russian<0A>sniper rifle was the Mosin Nagant.<0A><END> || Pendant longtemps, le Mosin Nagant a <G6A>t<G6A> le<0A>fusil Sniper standard des Russes.<0A><END>",오랫동안 러시아 표준 저격총은 Mosin Nagant였습니다.<0A><00> || 오랫동안 Mosin Nagant는 러시아 표준 저격소총이었습니다.<0A><00>,64,not_generated,
codec,659,동,64,2,codec:659:13|codec:659:35,"For a long time, the standard Russian<0A>sniper rifle was the Mosin Nagant.<0A><END> || Pendant longtemps, le Mosin Nagant a <G6A>t<G6A> le<0A>fusil Sniper standard des Russes.<0A><END>",오랫동안 러시아 표준 저격총은 Mosin Nagant였습니다.<0A><00> || 오랫동안 Mosin Nagant는 러시아 표준 저격소총이었습니다.<0A><00>,64,not_generated,
codec,659,랫,64,2,codec:659:13|codec:659:35,"For a long time, the standard Russian<0A>sniper rifle was the Mosin Nagant.<0A><END> || Pendant longtemps, le Mosin Nagant a <G6A>t<G6A> le<0A>fusil Sniper standard des Russes.<0A><END>",오랫동안 러시아 표준 저격총은 Mosin Nagant였습니다.<0A><00> || 오랫동안 Mosin Nagant는 러시아 표준 저격소총이었습니다.<0A><00>,64,not_generated,
codec,659,였,64,1,codec:659:13,"For a long time, the standard Russian<0A>sniper rifle was the Mosin Nagant.<0A><END>",오랫동안 러시아 표준 저격총은 Mosin Nagant였습니다.<0A><00>,64,not_generated,
codec,659,오,64,2,codec:659:13|codec:659:35,"For a long time, the standard Russian<0A>sniper rifle was the Mosin Nagant.<0A><END> || Pendant longtemps, le Mosin Nagant a <G6A>t<G6A> le<0A>fusil Sniper standard des Russes.<0A><END>",오랫동안 러시아 표준 저격총은 Mosin Nagant였습니다.<0A><00> || 오랫동안 Mosin Nagant는 러시아 표준 저격소총이었습니다.<0A><00>,64,not_generated,
codec,659,준,64,2,codec:659:13|codec:659:35,"For a long time, the standard Russian<0A>sniper rifle was the Mosin Nagant.<0A><END> || Pendant longtemps, le Mosin Nagant a <G6A>t<G6A> le<0A>fusil Sniper standard des Russes.<0A><END>",오랫동안 러시아 표준 저격총은 Mosin Nagant였습니다.<0A><00> || 오랫동안 Mosin Nagant는 러시아 표준 저격소총이었습니다.<0A><00>,64,not_generated,
codec,659,총,64,2,codec:659:13|codec:659:35,"For a long time, the standard Russian<0A>sniper rifle was the Mosin Nagant.<0A><END> || Pendant longtemps, le Mosin Nagant a <G6A>t<G6A> le<0A>fusil Sniper standard des Russes.<0A><END>",오랫동안 러시아 표준 저격총은 Mosin Nagant였습니다.<0A><00> || 오랫동안 Mosin Nagant는 러시아 표준 저격소총이었습니다.<0A><00>,64,not_generated,
codec,659,표,64,2,codec:659:13|codec:659:35,"For a long time, the standard Russian<0A>sniper rifle was the Mosin Nagant.<0A><END> || Pendant longtemps, le Mosin Nagant a <G6A>t<G6A> le<0A>fusil Sniper standard des Russes.<0A><END>",오랫동안 러시아 표준 저격총은 Mosin Nagant였습니다.<0A><00> || 오랫동안 Mosin Nagant는 러시아 표준 저격소총이었습니다.<0A><00>,64,not_generated,
codec,660,능,64,1,codec:660:15,"Oh, and firing from a standing position<0A>works,<0A><END>","서서 쏘는 것도 가능하고,<0A><00>",64,not_generated,
codec,660,배,64,1,codec:660:12,to adjust the scope's magnification level.<0A><END>,SCOPE 배율을 조절해.<0A><00>,64,not_generated,
codec,660,쏘,64,1,codec:660:15,"Oh, and firing from a standing position<0A>works,<0A><END>","서서 쏘는 것도 가능하고,<0A><00>",64,not_generated,
codec,660,율,64,1,codec:660:12,to adjust the scope's magnification level.<0A><END>,SCOPE 배율을 조절해.<0A><00>,64,not_generated,
codec,661,겨,64,1,codec:661:19,They were so highly valued<0A><END>,"아주 귀하게 여겨져서,<0A><00>",64,not_generated,
codec,661,귀,64,1,codec:661:19,They were so highly valued<0A><END>,"아주 귀하게 여겨져서,<0A><00>",64,not_generated,
codec,661,낙,64,1,codec:661:23,Maybe for parachute jumps?<0A><END>,아마 낙하산 점프용일까?<0A><00>,64,not_generated,
codec,661,돼,64,1,codec:661:27,"That means no repeat firing.<0A>One shot, one kill.<0A><END>",연사는 안 돼. 한 발에 하나씩.<0A><00>,64,not_generated,
codec,661,발,64,1,codec:661:27,"That means no repeat firing.<0A>One shot, one kill.<0A><END>",연사는 안 돼. 한 발에 하나씩.<0A><00>,64,not_generated,
codec,661,산,64,1,codec:661:23,Maybe for parachute jumps?<0A><END>,아마 낙하산 점프용일까?<0A><00>,64,not_generated,
codec,661,생,64,1,codec:661:14,Mosin Nagants are created<0A><END>,Mosin Nagant가 생성되었습니다.<0A><00>,64,not_generated,
codec,661,씩,64,1,codec:661:27,"That means no repeat firing.<0A>One shot, one kill.<0A><END>",연사는 안 돼. 한 발에 하나씩.<0A><00>,64,not_generated,
codec,661,연,64,1,codec:661:27,"That means no repeat firing.<0A>One shot, one kill.<0A><END>",연사는 안 돼. 한 발에 하나씩.<0A><00>,64,not_generated,
codec,661,용,64,1,codec:661:23,Maybe for parachute jumps?<0A><END>,아마 낙하산 점프용일까?<0A><00>,64,not_generated,
codec,661,져,64,1,codec:661:19,They were so highly valued<0A><END>,"아주 귀하게 여겨져서,<0A><00>",64,not_generated,
codec,661,주,64,1,codec:661:19,They were so highly valued<0A><END>,"아주 귀하게 여겨져서,<0A><00>",64,not_generated,
codec,662,경,64,1,codec:662:14,but using FPS Mode to look through the<0A>scope will give you a more accurate shot.<0A><END>,FPS Mode로 조준경을 보면 더 정확히 쏠 수 있어.,64,not_generated,
codec,662,돼,64,1,codec:662:20,The warhead is made of the plastic explosive<0A>HEAT.<0A><END>,탄두는 PLASTIC 폭약 HEAT로 돼 있어.<0A><00>,64,not_generated,
codec,662,두,64,1,codec:662:20,The warhead is made of the plastic explosive<0A>HEAT.<0A><END>,탄두는 PLASTIC 폭약 HEAT로 돼 있어.<0A><00>,64,not_generated,
codec,662,맞,64,1,codec:662:18,"Even if it doesn't hit the target,<0A><END>","표적에 맞지 않아도,<0A><00>",64,not_generated,
codec,662,쏠,64,1,codec:662:14,but using FPS Mode to look through the<0A>scope will give you a more accurate shot.<0A><END>,FPS Mode로 조준경을 보면 더 정확히 쏠 수 있어.,64,not_generated,
codec,662,약,64,1,codec:662:20,The warhead is made of the plastic explosive<0A>HEAT.<0A><END>,탄두는 PLASTIC 폭약 HEAT로 돼 있어.<0A><00>,64,not_generated,
codec,662,준,64,1,codec:662:14,but using FPS Mode to look through the<0A>scope will give you a more accurate shot.<0A><END>,FPS Mode로 조준경을 보면 더 정확히 쏠 수 있어.,64,not_generated,
codec,662,탄,64,1,codec:662:20,The warhead is made of the plastic explosive<0A>HEAT.<0A><END>,탄두는 PLASTIC 폭약 HEAT로 돼 있어.<0A><00>,64,not_generated,
codec,662,폭,64,1,codec:662:20,The warhead is made of the plastic explosive<0A>HEAT.<0A><END>,탄두는 PLASTIC 폭약 HEAT로 돼 있어.<0A><00>,64,not_generated,
codec,662,표,64,1,codec:662:18,"Even if it doesn't hit the target,<0A><END>","표적에 맞지 않아도,<0A><00>",64,not_generated,
codec,662,확,64,1,codec:662:14,but using FPS Mode to look through the<0A>scope will give you a more accurate shot.<0A><END>,FPS Mode로 조준경을 보면 더 정확히 쏠 수 있어.,64,not_generated,
codec,663,돼,64,1,codec:663:12,It's composed of 77% RDX and 23%<0A>moldable plastic.<0A><END>,RDX 77%와 가소성 PLASTIC 23%로 돼 있어.<0A><00>,64,not_generated,
codec,663,발,64,1,codec:663:15,Looks like EVA set up the detonators with<0A>a special timer mechanism.<0A><END>,EVA가 특수 타이머 장치로 폭발 장치를 설치한 것 같아요.<0A><00>,64,not_generated,
codec,663,얻,64,1,codec:663:10,"Got some C3, I see.<0A><END>",C3를 좀 얻었군요.<0A><00>,64,not_generated,
codec,663,장,64,1,codec:663:15,Looks like EVA set up the detonators with<0A>a special timer mechanism.<0A><END>,EVA가 특수 타이머 장치로 폭발 장치를 설치한 것 같아요.<0A><00>,64,not_generated,
codec,663,좀,64,1,codec:663:10,"Got some C3, I see.<0A><END>",C3를 좀 얻었군요.<0A><00>,64,not_generated,
codec,663,치,64,1,codec:663:15,Looks like EVA set up the detonators with<0A>a special timer mechanism.<0A><END>,EVA가 특수 타이머 장치로 폭발 장치를 설치한 것 같아요.<0A><00>,64,not_generated,
codec,663,타,64,1,codec:663:15,Looks like EVA set up the detonators with<0A>a special timer mechanism.<0A><END>,EVA가 특수 타이머 장치로 폭발 장치를 설치한 것 같아요.<0A><00>,64,not_generated,
codec,663,폭,64,1,codec:663:15,Looks like EVA set up the detonators with<0A>a special timer mechanism.<0A><END>,EVA가 특수 타이머 장치로 폭발 장치를 설치한 것 같아요.<0A><00>,64,not_generated,
codec,666,놓,64,1,codec:666:20,"Mines planted by the enemy can also be<0A>picked up in this way,<0A><END>",적이 심어놓은 지뢰도 이렇게 제거할 수 있다.<0A><00>,64,not_generated,
codec,666,된,64,1,codec:666:19,You can pick up a planted Claymore by<0A>crawling over it.<0A><END>,설치된 Claymore는 포복해서 주울 수 있어.<0A><00>,64,not_generated,
codec,666,뢰,64,2,codec:666:20|codec:666:52,"Mines planted by the enemy can also be<0A>picked up in this way,<0A><END> || Tu pourras aussi r<G6A>cup<G6A>rer les mines pos<G6A>es<0A>par l'ennemi de cette fa<G68>on,<0A><END>","적이 심어놓은 지뢰도 이렇게 제거할 수 있다.<0A><00> || 이런 식으로 적이 설치한 지뢰도 회수할 수 있고,<0A><00>",64,not_generated,
codec,666,복,64,1,codec:666:19,You can pick up a planted Claymore by<0A>crawling over it.<0A><END>,설치된 Claymore는 포복해서 주울 수 있어.<0A><00>,64,not_generated,
codec,666,식,64,1,codec:666:52,"Tu pourras aussi r<G6A>cup<G6A>rer les mines pos<G6A>es<0A>par l'ennemi de cette fa<G68>on,<0A><END>","이런 식으로 적이 설치한 지뢰도 회수할 수 있고,<0A><00>",64,not_generated,
codec,666,울,64,1,codec:666:19,You can pick up a planted Claymore by<0A>crawling over it.<0A><END>,설치된 Claymore는 포복해서 주울 수 있어.<0A><00>,64,not_generated,
codec,666,주,64,1,codec:666:19,You can pick up a planted Claymore by<0A>crawling over it.<0A><END>,설치된 Claymore는 포복해서 주울 수 있어.<0A><00>,64,not_generated,
codec,666,치,64,2,codec:666:52|codec:666:19,"Tu pourras aussi r<G6A>cup<G6A>rer les mines pos<G6A>es<0A>par l'ennemi de cette fa<G68>on,<0A><END> || You can pick up a planted Claymore by<0A>crawling over it.<0A><END>","이런 식으로 적이 설치한 지뢰도 회수할 수 있고,<0A><00> || 설치된 Claymore는 포복해서 주울 수 있어.<0A><00>",64,not_generated,
codec,666,회,64,1,codec:666:52,"Tu pourras aussi r<G6A>cup<G6A>rer les mines pos<G6A>es<0A>par l'ennemi de cette fa<G68>on,<0A><END>","이런 식으로 적이 설치한 지뢰도 회수할 수 있고,<0A><00>",64,not_generated,
codec,667,류,64,1,codec:667:10,That's a weird grenade you got there.<0A><END>,거기에 있는 이상한 수류탄이군요.<0A><00>,64,not_generated,
codec,667,탄,64,1,codec:667:10,That's a weird grenade you got there.<0A><END>,거기에 있는 이상한 수류탄이군요.<0A><00>,64,not_generated,
codec,668,갖,64,1,codec:668:10,Looks like you've got some TNT.<0A><END>,TNT를 갖고 있군.<0A><00>,64,not_generated,
codec,668,결,64,1,codec:668:11,"TNT is short for trinitrotoluene, a pale yellow<0A>crystalline compound made from a tri-nitrified<0A>mix of nitric acid and sulfuric acid.<0A><END>",TNT는 trinitrotoluene의 약자야.<0A>nitric acid과 sulfuric acid을 tri-nitrified해 만든<0A>연노랑 결정 화합물이야.<0A><00>,64,not_generated,
codec,668,과,64,1,codec:668:11,"TNT is short for trinitrotoluene, a pale yellow<0A>crystalline compound made from a tri-nitrified<0A>mix of nitric acid and sulfuric acid.<0A><END>",TNT는 trinitrotoluene의 약자야.<0A>nitric acid과 sulfuric acid을 tri-nitrified해 만든<0A>연노랑 결정 화합물이야.<0A><00>,64,not_generated,
codec,668,노,64,1,codec:668:11,"TNT is short for trinitrotoluene, a pale yellow<0A>crystalline compound made from a tri-nitrified<0A>mix of nitric acid and sulfuric acid.<0A><END>",TNT는 trinitrotoluene의 약자야.<0A>nitric acid과 sulfuric acid을 tri-nitrified해 만든<0A>연노랑 결정 화합물이야.<0A><00>,64,not_generated,
codec,668,든,64,1,codec:668:11,"TNT is short for trinitrotoluene, a pale yellow<0A>crystalline compound made from a tri-nitrified<0A>mix of nitric acid and sulfuric acid.<0A><END>",TNT는 trinitrotoluene의 약자야.<0A>nitric acid과 sulfuric acid을 tri-nitrified해 만든<0A>연노랑 결정 화합물이야.<0A><00>,64,not_generated,
codec,668,랑,64,1,codec:668:11,"TNT is short for trinitrotoluene, a pale yellow<0A>crystalline compound made from a tri-nitrified<0A>mix of nitric acid and sulfuric acid.<0A><END>",TNT는 trinitrotoluene의 약자야.<0A>nitric acid과 sulfuric acid을 tri-nitrified해 만든<0A>연노랑 결정 화합물이야.<0A><00>,64,not_generated,
codec,668,약,64,1,codec:668:11,"TNT is short for trinitrotoluene, a pale yellow<0A>crystalline compound made from a tri-nitrified<0A>mix of nitric acid and sulfuric acid.<0A><END>",TNT는 trinitrotoluene의 약자야.<0A>nitric acid과 sulfuric acid을 tri-nitrified해 만든<0A>연노랑 결정 화합물이야.<0A><00>,64,not_generated,
codec,668,연,64,1,codec:668:11,"TNT is short for trinitrotoluene, a pale yellow<0A>crystalline compound made from a tri-nitrified<0A>mix of nitric acid and sulfuric acid.<0A><END>",TNT는 trinitrotoluene의 약자야.<0A>nitric acid과 sulfuric acid을 tri-nitrified해 만든<0A>연노랑 결정 화합물이야.<0A><00>,64,not_generated,
codec,668,합,64,1,codec:668:11,"TNT is short for trinitrotoluene, a pale yellow<0A>crystalline compound made from a tri-nitrified<0A>mix of nitric acid and sulfuric acid.<0A><END>",TNT는 trinitrotoluene의 약자야.<0A>nitric acid과 sulfuric acid을 tri-nitrified해 만든<0A>연노랑 결정 화합물이야.<0A><00>,64,not_generated,
codec,668,화,64,1,codec:668:11,"TNT is short for trinitrotoluene, a pale yellow<0A>crystalline compound made from a tri-nitrified<0A>mix of nitric acid and sulfuric acid.<0A><END>",TNT는 trinitrotoluene의 약자야.<0A>nitric acid과 sulfuric acid을 tri-nitrified해 만든<0A>연노랑 결정 화합물이야.<0A><00>,64,not_generated,
codec,670,갖,64,1,codec:670:10,"Hey, you got a mousetrap!<0A><END>","이봐, 쥐덫을 갖고 있구나!<0A><00>",64,not_generated,
codec,670,구,64,1,codec:670:10,"Hey, you got a mousetrap!<0A><END>","이봐, 쥐덫을 갖고 있구나!<0A><00>",64,not_generated,
codec,670,달,64,1,codec:670:14,"Whether or not you actually catch anything,<0A>though, is all a matter of luck.<0A><END>",실제로 잡을지는<0A>운에 달렸다.<0A><00>,64,not_generated,
codec,670,덫,64,1,codec:670:10,"Hey, you got a mousetrap!<0A><END>","이봐, 쥐덫을 갖고 있구나!<0A><00>",64,not_generated,
codec,670,렸,64,1,codec:670:14,"Whether or not you actually catch anything,<0A>though, is all a matter of luck.<0A><END>",실제로 잡을지는<0A>운에 달렸다.<0A><00>,64,not_generated,
codec,670,실,64,1,codec:670:14,"Whether or not you actually catch anything,<0A>though, is all a matter of luck.<0A><END>",실제로 잡을지는<0A>운에 달렸다.<0A><00>,64,not_generated,
codec,670,운,64,1,codec:670:14,"Whether or not you actually catch anything,<0A>though, is all a matter of luck.<0A><END>",실제로 잡을지는<0A>운에 달렸다.<0A><00>,64,not_generated,
codec,670,쥐,64,1,codec:670:10,"Hey, you got a mousetrap!<0A><END>","이봐, 쥐덫을 갖고 있구나!<0A><00>",64,not_generated,
codec,674,옷,64,1,codec:674:10,"Hey, what's that you're wearing...?<0A><END>","이봐, 그 옷은 뭐야...?<0A><00>",64,not_generated,
codec,675,뢰,64,2,codec:675:10|codec:675:11,"Using the mine detector, huh?<0A><END> || When you equip the mine detector, it lets<0A>you know with a sound if there are any<0A>Claymore mines nearby.<0A><END>",지뢰 탐지기를 사용하는 거죠?<0A><00> || 지뢰 탐지기를 장비하면<0A>근처 Claymore 지뢰를<0A>소리로 알려준다.<0A><00>,64,not_generated,
codec,675,비,64,1,codec:675:11,"When you equip the mine detector, it lets<0A>you know with a sound if there are any<0A>Claymore mines nearby.<0A><END>",지뢰 탐지기를 장비하면<0A>근처 Claymore 지뢰를<0A>소리로 알려준다.<0A><00>,64,not_generated,
codec,675,용,64,1,codec:675:10,"Using the mine detector, huh?<0A><END>",지뢰 탐지기를 사용하는 거죠?<0A><00>,64,not_generated,
codec,675,장,64,1,codec:675:11,"When you equip the mine detector, it lets<0A>you know with a sound if there are any<0A>Claymore mines nearby.<0A><END>",지뢰 탐지기를 장비하면<0A>근처 Claymore 지뢰를<0A>소리로 알려준다.<0A><00>,64,not_generated,
codec,675,죠,64,1,codec:675:10,"Using the mine detector, huh?<0A><END>",지뢰 탐지기를 사용하는 거죠?<0A><00>,64,not_generated,
codec,675,준,64,1,codec:675:11,"When you equip the mine detector, it lets<0A>you know with a sound if there are any<0A>Claymore mines nearby.<0A><END>",지뢰 탐지기를 장비하면<0A>근처 Claymore 지뢰를<0A>소리로 알려준다.<0A><00>,64,not_generated,
codec,675,처,64,1,codec:675:11,"When you equip the mine detector, it lets<0A>you know with a sound if there are any<0A>Claymore mines nearby.<0A><END>",지뢰 탐지기를 장비하면<0A>근처 Claymore 지뢰를<0A>소리로 알려준다.<0A><00>,64,not_generated,
codec,675,탐,64,2,codec:675:10|codec:675:11,"Using the mine detector, huh?<0A><END> || When you equip the mine detector, it lets<0A>you know with a sound if there are any<0A>Claymore mines nearby.<0A><END>",지뢰 탐지기를 사용하는 거죠?<0A><00> || 지뢰 탐지기를 장비하면<0A>근처 Claymore 지뢰를<0A>소리로 알려준다.<0A><00>,64,not_generated,
codec,676,갑,64,1,codec:676:16,"Yeah. And then when I put it on, I suddenly<0A>got this feeling of inner peace.<0A><END>",그래. 그걸 쓰자 갑자기<0A>마음이 평온해졌어.<0A><00>,64,not_generated,
codec,676,걸,64,1,codec:676:16,"Yeah. And then when I put it on, I suddenly<0A>got this feeling of inner peace.<0A><END>",그래. 그걸 쓰자 갑자기<0A>마음이 평온해졌어.<0A><00>,64,not_generated,
codec,676,쓰,64,1,codec:676:16,"Yeah. And then when I put it on, I suddenly<0A>got this feeling of inner peace.<0A><END>",그래. 그걸 쓰자 갑자기<0A>마음이 평온해졌어.<0A><00>,64,not_generated,
codec,676,온,64,1,codec:676:16,"Yeah. And then when I put it on, I suddenly<0A>got this feeling of inner peace.<0A><END>",그래. 그걸 쓰자 갑자기<0A>마음이 평온해졌어.<0A><00>,64,not_generated,
codec,676,운,64,1,codec:676:15,Destiny...?<0A><END>,운명...?<0A><00>,64,not_generated,
codec,676,졌,64,1,codec:676:16,"Yeah. And then when I put it on, I suddenly<0A>got this feeling of inner peace.<0A><END>",그래. 그걸 쓰자 갑자기<0A>마음이 평온해졌어.<0A><00>,64,not_generated,
codec,676,평,64,1,codec:676:16,"Yeah. And then when I put it on, I suddenly<0A>got this feeling of inner peace.<0A><END>",그래. 그걸 쓰자 갑자기<0A>마음이 평온해졌어.<0A><00>,64,not_generated,
codec,680,경,64,1,codec:680:31,Anti-convulsant effect?<0A><END>,항경련 효과?<0A><00>,64,not_generated,
codec,680,과,64,1,codec:680:31,Anti-convulsant effect?<0A><END>,항경련 효과?<0A><00>,64,not_generated,
codec,680,딕,64,1,codec:680:25,"Yo, Para-Medic!<0A><END>","야, 패러메딕!<0A><00>",64,not_generated,
codec,680,련,64,1,codec:680:31,Anti-convulsant effect?<0A><END>,항경련 효과?<0A><00>,64,not_generated,
codec,680,메,64,1,codec:680:25,"Yo, Para-Medic!<0A><END>","야, 패러메딕!<0A><00>",64,not_generated,
codec,680,몰,64,1,codec:680:23,Beats me.<0A><END>,나도 몰라.<0A><00>,64,not_generated,
codec,680,패,64,1,codec:680:25,"Yo, Para-Medic!<0A><END>","야, 패러메딕!<0A><00>",64,not_generated,
codec,680,항,64,1,codec:680:31,Anti-convulsant effect?<0A><END>,항경련 효과?<0A><00>,64,not_generated,
codec,680,효,64,1,codec:680:31,Anti-convulsant effect?<0A><END>,항경련 효과?<0A><00>,64,not_generated,
codec,681,단,64,1,codec:681:25,"Well, once you've equi...<0A><END>",일단 장비하면...<0A><00>,64,not_generated,
codec,681,비,64,1,codec:681:25,"Well, once you've equi...<0A><END>",일단 장비하면...<0A><00>,64,not_generated,
codec,681,장,64,1,codec:681:25,"Well, once you've equi...<0A><END>",일단 장비하면...<0A><00>,64,not_generated,
codec,684,맘,64,1,codec:684:13,"...Man, you do whatever you want.<0A><END>",...맘대로 해.<0A><00>,64,not_generated,
codec,688,남,64,1,codec:688:11,It was originally worn by South Vietnamese<0A>Marines.<0A><END>,원래 남베트남 해병대가 입던 거야.<0A><00>,64,not_generated,
codec,688,던,64,1,codec:688:11,It was originally worn by South Vietnamese<0A>Marines.<0A><END>,원래 남베트남 해병대가 입던 거야.<0A><00>,64,not_generated,
codec,688,베,64,1,codec:688:11,It was originally worn by South Vietnamese<0A>Marines.<0A><END>,원래 남베트남 해병대가 입던 거야.<0A><00>,64,not_generated,
codec,688,병,64,1,codec:688:11,It was originally worn by South Vietnamese<0A>Marines.<0A><END>,원래 남베트남 해병대가 입던 거야.<0A><00>,64,not_generated,
codec,688,트,64,1,codec:688:11,It was originally worn by South Vietnamese<0A>Marines.<0A><END>,원래 남베트남 해병대가 입던 거야.<0A><00>,64,not_generated,
codec,695,낵,64,1,codec:695:31,"Snack, tea, same thing.<0A><END>","스낵, 차, 같은 것.<0A><00>",64,not_generated,
codec,695,차,64,1,codec:695:31,"Snack, tea, same thing.<0A><END>","스낵, 차, 같은 것.<0A><00>",64,not_generated,
codec,710,든,64,1,codec:710:13,"Huh. Well, whatever it is, it's a fine piece<0A>of work.<0A><END>",뭔진 몰라도 잘 만든 물건이야.<0A><00>,64,not_generated,
