media,gcx,pinned_record,translation_rows,used_hangul,common_glyphs,common_glyph_count,new_glyphs,new_glyph_count,glyph_add_bytes,existing_local_slots,existing_dead_slots,newly_freed_slots,glyph_reclaim_bytes,donor_reclaim_bytes,string_reclaim_bytes,appended_glyph_count,appended_glyph_bytes,string_delta_bytes,string_increase_bytes,string_region_bytes,final_headroom,overflow_bytes,row_ids,confidence,layout_policy
codec,0,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,930,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2196,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,931,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2052,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,932,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2932,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,933,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2612,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,934,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2292,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,935,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2388,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,936,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2616,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,937,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2220,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,938,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2484,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,939,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2420,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,940,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2420,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,941,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2384,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,942,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2332,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,943,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2068,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,944,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2036,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,945,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2148,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,946,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2116,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,947,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1880,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,948,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2284,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,949,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2160,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,950,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2160,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,951,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2596,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,952,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1760,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,953,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2336,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,954,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2176,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,955,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2232,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,956,no,1,게글도먹부쎄을족지질해,게도부을지해,6,글먹쎄족질,5,320,0,0,0,0,0,56,5,320,-56,0,3364,0,264,codec:956:14,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,957,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1640,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,958,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2508,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,959,no,7,감야이직,야이,2,감직,2,128,0,0,0,0,0,250,2,128,-250,0,2704,122,0,codec:959:23|codec:959:24|codec:959:27|codec:959:28|codec:959:29|codec:959:30|codec:959:18,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,960,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2380,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,961,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2360,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,962,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2084,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,963,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2616,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,964,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2120,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,965,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2064,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,966,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2056,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,967,no,1,아알요,아알요,3,,0,0,0,0,0,0,0,0,0,0,0,0,2448,0,0,codec:967:15,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,968,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2836,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,969,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2516,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,970,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2104,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,971,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2152,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,972,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2108,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,973,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2164,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,974,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2412,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,975,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2296,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,976,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2192,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,977,no,1,가로세요,가로세요,4,,0,0,0,0,0,0,0,12,0,0,-12,0,2908,12,0,codec:977:17,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,978,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2308,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,979,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2312,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,980,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2688,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,981,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2364,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,982,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2688,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,983,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2300,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,984,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2192,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,985,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2312,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,986,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2240,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,987,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,988,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2036,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,989,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2172,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,990,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2492,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,991,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2740,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,992,no,6,각군그까랬말상생왜을이정한,군그까랬말상왜을이정한,11,각생,2,128,0,0,0,0,0,70,2,128,-70,0,3528,0,58,codec:992:31|codec:992:32|codec:992:33|codec:992:34|codec:992:55|codec:992:16,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,993,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2444,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,994,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,3532,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,995,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,996,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2308,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,997,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2176,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,998,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,3288,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,999,no,2,가널는로버터텨,가는로버터,5,널텨,2,128,0,0,0,0,0,5,2,128,-5,0,2908,0,123,codec:999:14|codec:999:19,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1000,no,1,,,0,,0,0,0,0,0,0,0,57,0,0,-57,0,2416,57,0,codec:1000:19,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1001,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2064,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1002,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2280,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1003,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2476,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1004,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2564,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1005,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2436,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1006,no,1,농니닙다담아이,니다아이,4,농닙담,3,192,0,0,0,0,0,0,3,192,5,5,2968,0,197,codec:1006:17,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1007,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2588,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1008,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2308,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1009,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2248,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1010,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2336,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1011,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2248,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1012,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2264,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1013,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2144,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1014,no,1,,,0,,0,0,0,0,0,0,0,85,0,0,-85,0,2384,85,0,codec:1014:19,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1015,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2384,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1016,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2408,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1017,no,1,,,0,,0,0,0,0,0,0,0,59,0,0,-59,0,2168,59,0,codec:1017:15,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1018,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2232,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1019,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2216,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1020,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2084,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1021,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2056,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1022,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2244,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1023,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2144,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1024,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2736,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1025,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2124,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1026,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2460,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1027,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2148,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1028,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2108,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1029,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2156,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1030,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2276,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1031,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2104,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1032,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2024,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1033,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2156,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1034,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2236,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1035,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2092,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1036,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2288,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1037,no,42,가강겠그나널들때뜻래려령무뭐뭘믿서소슨아어었에원을응인일있잘좋해,가겠그나들때뜻래려령무뭐믿서소슨아어었에원을응인일있잘좋해,29,강널뭘,3,192,0,0,0,0,0,1101,3,192,-1101,0,7280,909,0,codec:1037:54|codec:1037:56|codec:1037:57|codec:1037:58|codec:1037:60|codec:1037:61|codec:1037:62|codec:1037:63|codec:1037:64|codec:1037:65|codec:1037:67|codec:1037:68|codec:1037:69|codec:1037:70|codec:1037:71|codec:1037:72|codec:1037:73|codec:1037:74|codec:1037:75|codec:1037:76|codec:1037:77|codec:1037:78|codec:1037:79|codec:1037:80|codec:1037:81|codec:1037:82|codec:1037:83|codec:1037:84|codec:1037:85|codec:1037:86|codec:1037:90|codec:1037:91|codec:1037:92|codec:1037:94|codec:1037:93|codec:1037:66|codec:1037:34|codec:1037:49|codec:1037:59|codec:1037:38|codec:1037:39|codec:1037:53,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1038,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2264,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1039,no,1,가나따라오,가나라,3,따오,2,128,0,0,0,0,0,18,2,128,-18,0,2676,0,110,codec:1039:14,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1040,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2428,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1041,no,1,그래상이지,그래상이지,5,,0,0,0,0,0,0,0,2,0,0,-2,0,2668,2,0,codec:1041:17,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1042,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2416,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1043,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2324,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1044,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,3528,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1045,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2304,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1046,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2384,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1047,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2280,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1048,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2152,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1049,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2220,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1050,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2200,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1051,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2748,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1052,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2104,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1053,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2328,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1054,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2852,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1055,no,3,,,0,,0,0,0,0,0,0,0,92,0,0,-92,0,2384,92,0,codec:1055:19|codec:1055:22|codec:1055:24,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1056,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2856,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1057,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2524,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1058,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2204,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1059,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2168,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1060,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2596,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1061,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2792,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1062,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2424,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1063,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2572,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1064,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2424,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1065,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2620,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1066,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2316,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1067,no,1,가같것된배아치,가같것아,4,된배치,3,192,0,0,0,0,0,16,3,192,-16,0,2828,0,176,codec:1067:14,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1068,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2488,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1069,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,3040,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1070,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2488,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1071,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2204,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1072,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1073,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2512,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1074,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2588,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1075,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2176,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1076,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2860,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1077,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2504,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1078,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2640,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1079,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2336,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1080,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2420,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1081,no,1,떼로를먼애없저,로를없저,4,떼먼애,3,192,0,0,0,0,0,34,3,192,-34,0,2728,0,158,codec:1081:15,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1082,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2092,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1083,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2220,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1084,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,3884,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1085,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2048,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1086,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1087,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1608,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,1088,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1820,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
